Scenario_num,b,q,meann,stdev,delta,poor_reliability
289,0.20789606458123105,4.2313319878910205,0.04626639757820383,0.002919273461150353,0.9573208879919274,y
290,0.14538345105953582,4.188446014127145,0.010665993945509586,0.0021846619576185674,0.949500504540868,n
291,0.19800706357214934,4.117810292633704,0.0199899091826438,0.0044853683148335,0.9587336024217962,n
292,0.3827194752774975,2.566347124117053,0.032623612512613524,0.004594349142280525,0.9354238143289608,y
293,0.13831987891019173,2.4578708375378406,0.013451059535822402,0.003371342078708375,0.9607013118062564,y
294,0.3368062563067608,2.1475782038345104,0.030121089808274475,0.0036619576185671038,0.9777547931382442,n
295,0.4226286579212917,3.757063572149344,0.03234106962663976,0.003851664984863774,0.9425378405650858,n
296,0.4024974772956609,4.024470232088799,0.023299697275479314,0.0015146316851664984,0.9542431886982846,n
297,0.2912462159434914,3.446770938446014,0.04235116044399597,0.003875882946518668,0.9432441977800202,n
298,0.335393541876892,2.177850655903128,0.02705348133198789,0.003508577194752775,0.9420332996972756,n
299,0.3929616548940464,4.0421291624621585,0.01712411705348133,0.003908173562058527,0.930832492431887,n
300,0.15315338042381432,2.7050958627648845,0.027497477295660943,0.003084762865792129,0.93244702320888,n
301,0.4339303733602422,2.4326437941473262,0.03952573158425832,0.0017083753784056508,0.932346115035318,n
302,0.2569878910191725,2.0845105953582244,0.01809283551967709,0.0018940464177598386,0.932749747729566,n
303,0.28524217961654896,4.127901109989909,0.018254288597376392,0.003415741675075681,0.9413269424823412,n
304,0.3512865792129163,3.8655398587285568,0.036215943491422806,0.0030565085771947532,0.937542885973764,n
305,0.3244450050454087,2.5814833501513625,0.03561049445005045,0.0049132189707366295,0.9330524722502525,n
306,0.3700050454086781,3.6107467204843586,0.014944500504540869,0.001841574167507568,0.9343642785065592,n
307,0.27111503531786074,2.235872855701312,0.02495459132189708,0.0025035317860746717,0.977250252270434,n
308,0.2509838546922301,3.845358224016145,0.02075681130171544,0.0010787083753784057,0.9300252270433904,n
309,0.273234106962664,2.662209889001009,0.011432896064581229,0.0018335015136226036,0.9735671039354188,y
310,0.214606458123108,3.7721997981836535,0.0324217961654894,0.0028627648839556013,0.9640312815338042,n
311,0.35481836528758826,2.518415741675076,0.03169525731584258,0.002967709384460141,0.9622149344096872,n
312,0.1884712411705348,2.1526236125126137,0.04380423814328961,0.0044974772956609494,0.9796215943491424,n
313,0.2576942482341069,3.282795156407669,0.018173562058526743,0.0017245206861755801,0.9778557013118062,y
314,0.3502270433905146,2.5058022199798184,0.02660948536831484,0.004178607467204843,0.9498536831483352,y
315,0.2983097880928355,2.0693743693239157,0.022976791120080726,0.0015469223007063574,0.9753329969727548,n
316,0.11677598385469225,2.9094349142280524,0.018213925327951564,0.003488395560040363,0.9410242179616548,n
317,0.31914732593340056,3.8932896064581235,0.04953582240161453,0.0038960645812310796,0.9571190716448033,n
318,0.2156659939455096,4.4735116044399605,0.011513622603430878,0.0032098890010090818,0.953435923309788,y
319,0.14255802219979818,3.015388496468214,0.048809283551967717,0.003375378405650858,0.9376437941473259,n
320,0.390489404641776,3.464429868819374,0.04509586276488396,0.0017003027245206866,0.9574217961654894,y
321,0.2018920282542886,4.241422805247225,0.034157416750756814,0.002600403632694248,0.9423360242179616,n
322,0.3654137235116044,2.8261856710393545,0.0427547931382442,0.0016639757820383454,0.9717003027245208,y
323,0.29230575176589296,4.488647830474269,0.02802219979818365,0.0037588294651866795,0.9754339051463168,n
324,0.14503027245206862,3.4139757820383454,0.019868819374369327,0.0012280524722502525,0.9625176589303732,n
325,0.4417003027245207,3.6763370332996974,0.01518668012108981,0.002660948536831484,0.970590312815338,n
326,0.395787083753784,2.7328456104944503,0.027457114026236133,0.00287891019172553,0.9650403632694248,y
327,0.2545156407669021,3.810040363269425,0.014258324924318869,0.002095862764883956,0.9303279515640768,y
328,0.2308526740665994,2.9876387487386475,0.02394550958627649,0.0014419778002018164,0.9594904137235116,n
329,0.15421291624621594,3.0961150353178613,0.018940464177598385,0.003996972754793138,0.9665539858728556,y
330,0.26228557013118065,2.6268920282542885,0.02370332996972755,0.002257315842583249,0.9790665993945509,y
331,0.1867053481331988,2.80095862764884,0.01994954591321897,0.00255196770938446,0.9419828456104944,n
332,0.4424066599394551,4.193491422805248,0.04675075681130172,0.004788092835519678,0.9573713420787084,y
333,0.1591574167507568,3.6334510595358234,0.011231079717457114,0.0033269424823410697,0.9586831483350152,n
334,0.12454591321897075,4.140514631685166,0.03290615539858729,0.001651866801210898,0.9649394550958628,n
335,0.4102674066599393,3.4518163471241166,0.04634712411705349,0.002749747729566095,0.9787638748738648,n
336,0.4201564076690212,3.1087285570131185,0.04053481331987891,0.0016801210898082744,0.9697830474268416,n
337,0.4166246215943491,3.928607467204844,0.014661957618567104,0.004364278506559032,0.9645862764883956,n
338,0.3424571140262361,3.063319878910192,0.02144298688193744,0.0023945509586276487,0.9508627648839556,n
339,0.2817103935418769,2.7555499495459133,0.037063572149344096,0.0018536831483350151,0.941226034308779,n
340,0.21354692230070635,3.5022704339051463,0.01776992936427851,0.0016316851664984866,0.947936427850656,n
341,0.2863017154389505,4.2035822401614515,0.047517658930373366,0.004033299697275479,0.979117053481332,n
342,0.413092835519677,2.460393541876892,0.04658930373360242,0.003552976791120081,0.9329011099899092,y
343,0.2636982845610495,2.3393037336024216,0.04517658930373361,0.003706357214934409,0.9538395560040364,n
344,0.2831231079717457,2.1702825428859738,0.03787083753784057,0.002975782038345106,0.9453128153380423,n
345,0.4462916246215943,4.498738647830474,0.039606458123107965,0.004832492431886984,0.9458173562058528,n
346,0.3431634712411705,2.5789606458123107,0.010625630676084763,0.003460141271442987,0.9799747729566096,n
347,0.4459384460141271,3.792381432896065,0.014460141271442987,0.002761856710393542,0.9662008072653884,n
348,0.3682391523713421,4.228809283551969,0.0305247225025227,0.004400605449041373,0.9366851664984864,n
349,0.12631180625630678,3.643541876892028,0.049091826437941466,0.004489404641775985,0.9555045408678104,y
350,0.2379162462159435,2.8110494450050454,0.02794147325933401,0.004977800201816347,0.9608022199798184,n
351,0.4212159434914228,3.5325428859737635,0.04109989909182644,0.0011715438950554995,0.9680676084762866,y
352,0.10052976791120083,2.584006054490413,0.038032290615539865,0.0010464177598385471,0.9408728557013118,n
353,0.20577699293642784,4.43819374369324,0.042714429868819376,0.004065590312815339,0.9431432896064582,n
354,0.1135973763874874,2.5335519677093847,0.015105953582240159,0.004957618567103935,0.9619626639757819,n
355,0.4346367305751766,3.3332492431886984,0.01627648839556004,0.0031372351160443997,0.9678153380423814,n
356,0.1662209889001009,2.6521190716448038,0.03036326942482341,0.0037547931382441975,0.9377447023208879,y
357,0.3329212916246216,3.3206357214934417,0.027336024217961656,0.0019182643794147325,0.9659485368314832,n
358,0.3806004036326942,3.101160443995964,0.023461150353178608,0.004945509586276488,0.96039858728557,n
359,0.2997225025227044,2.7706861755802215,0.020797174571140258,0.004953582240161453,0.9364328960645812,y
360,0.10229566094853684,2.9649344096871855,0.02366296670030273,0.002632694248234107,0.9736680121089808,n
361,0.25804742684157417,2.50832492431887,0.026649848637739657,0.003976791120080727,0.9756357214934408,y
362,0.23650353178607464,2.6647325933400605,0.04630676084762866,0.002390514631685167,0.9646871846619576,y
363,0.2237891019172553,2.0819878910191725,0.03686175580221998,0.002737638748738648,0.939611503531786,n
364,0.10194248234106963,4.304490413723512,0.04545913218970737,0.0028183652875882945,0.9602976791120079,n
365,0.44346619576185664,2.099646821392533,0.03956609485368315,0.004852674066599396,0.930782038345106,n
366,0.17893541876892027,4.3145812310797185,0.03795156407669021,0.0017850655903128153,0.9569677093844602,n
367,0.2884207870837537,2.8211402623612516,0.035852674066599394,0.0016115035317860744,0.9467255297679112,n
368,0.13337537840565086,3.1768415741675087,0.019344096871846617,0.003573158425832492,0.9761907164480322,n
369,0.12489909182643795,3.671291624621594,0.04081735620585268,0.004755802219979819,0.9492986881937436,n
370,0.4420534813319879,3.9941977800201816,0.035812310797174576,0.0029112008072653887,0.9715489404641776,n
371,0.130196770938446,3.4417255297679112,0.011634712411705349,0.002693239152371342,0.9614076690211908,n
372,0.37742179616548943,2.856458123107972,0.024389505549949547,0.0044772956609485355,0.9578254288597376,n
373,0.10935923309788093,2.4301210898082743,0.028385469223007068,0.0036135216952573154,0.9377951564076692,n
374,0.4282795156407669,3.953834510595358,0.010221997981836529,0.003807265388496468,0.9667558022199798,n
375,0.3311553985872856,3.098637739656912,0.02773965691220989,0.0020797174571140268,0.9498032290615541,n
376,0.2276740665993945,2.208123107971746,0.04420787083753784,0.004679112008072654,0.9563118062563069,n
377,0.3509334006054491,2.4099394550958633,0.012764883955600406,0.0016397578203834512,0.936029263370333,n
378,0.23367810292633706,4.006811301715439,0.02761856710393542,0.002515640766902119,0.9394601412714432,y
379,0.2665237134207871,3.9664480322906153,0.04227043390514632,0.002802219979818365,0.9629717457114026,n
380,0.2312058526740666,3.519929364278507,0.03657921291624621,0.002773965691220989,0.9355751765893038,n
381,0.19094349142280528,2.8337537840565084,0.03484359233097881,0.002418768920282543,0.9574722502522705,n
382,0.19588799192734613,2.1299192734611503,0.017043390514631686,0.00486074672048436,0.9771493440968718,n
383,0.1573915237134208,3.8201311806256313,0.01284561049445005,0.002782038345105954,0.9450605449041372,n
384,0.3897830474268416,4.430625630676085,0.029757820383451063,0.0026448032290615547,0.9664026236125126,n
385,0.4332240161453077,2.8060040363269425,0.015872855701311802,0.003871846619576185,0.9799243188698284,y
386,0.4035570131180626,3.943743693239152,0.03815338042381433,0.001236125126135217,0.961559031281534,n
387,0.11960141271442988,4.291876892028253,0.02188698284561049,0.004073662966700303,0.9381987891019172,n
388,0.2386226034308779,4.259081735620585,0.02471241170534813,0.002475277497477296,0.9617103935418768,n
389,0.11041876892028256,3.0280020181634715,0.02027245206861756,0.004223007063572149,0.9571695257315844,n
390,0.11253784056508577,4.476034308779012,0.039889001009081736,0.0046427850655903135,0.9440010090817356,n
391,0.3703582240161453,4.079969727547931,0.03294651866801211,0.0021079717457114025,0.9660998990918264,n
392,0.3823662966700302,2.5108476286579213,0.013975782038345107,0.002866801210898083,0.9469778002018164,y
393,0.3851917255297679,2.6117558022199803,0.022653884964682142,0.0032825428859737642,0.9339606458123108,n
394,0.37389001009081735,3.555247225025227,0.04045408678102926,0.0020151362260343087,0.9307315842583248,y
395,0.20471745711402625,2.6723007063572157,0.020353178607467208,0.001070635721493441,0.962164480322906,n
396,0.4251009081735621,3.6183148335015134,0.01829465186680121,0.0046145307769929365,0.9794197780020182,n
397,0.14644298688193744,2.1097376387487388,0.038234106962663966,0.0013087790110998991,0.934313824419778,n
398,0.2880676084762865,4.211150353178608,0.04566094853683149,0.0010908173562058528,0.9450100908173562,y
399,0.35552472250252265,2.556256306760848,0.048890010090817365,0.0022936427850655905,0.9690262361251262,n
400,0.14008577194752775,2.2484863773965693,0.02991927346115035,0.0014621594349142279,0.9352219979818366,y
401,0.4268668012108981,3.7949041372351164,0.0255196770938446,0.004138244197780021,0.9543440968718466,y
402,0.4491170534813321,2.0264883955600403,0.03230070635721494,0.0013289606458123107,0.9694298688193744,y
403,0.36470736629667,3.1137739656912213,0.03205852674066599,0.0033350151362260346,0.9402674066599396,n
404,0.37777497477295663,3.6889505549949546,0.043158425832492436,0.0010625630676084764,0.961760847628658,y
405,0.14820887991927345,2.586528758829465,0.0454994954591322,0.004618567103935419,0.9437487386478304,y
406,0.3876639757820384,3.151614530776993,0.03625630676084763,0.0031816347124117056,0.9354742684157418,n
407,0.13372855701311806,3.136478304742684,0.04041372351160444,0.0030968718466195767,0.9606508577194752,n
408,0.16904641775983853,3.3181130171543893,0.022613521695257318,0.0017204843592330981,0.9690766902119072,n
409,0.2403884964682139,2.311553985872856,0.04731584258324925,0.0049495459132189714,0.9750807265388496,y
410,0.3463420787083754,3.2298183652875885,0.024994954591321897,0.004473259334006054,0.9682694248234108,n
411,0.37848133198789097,3.1314328960645814,0.023501513622603432,0.0027013118062563066,0.9649899091826438,y
412,0.4219223007063572,2.679868819374369,0.025438950554994958,0.0028385469223007067,0.9679162462159436,y
413,0.2396821392532795,4.0724016145307775,0.04029263370332997,0.0025923309788092835,0.9714984863773966,y
414,0.40461654894046417,4.420534813319879,0.038435923309788095,0.004440968718466196,0.9484409687184662,n
415,0.4169778002018163,2.5234611503531785,0.03613521695257317,0.0015832492431886985,0.9527800201816348,y
416,0.3145560040363269,3.2575681130171548,0.034520686175580226,0.00193037336024218,0.9701362260343088,n
417,0.2255549949545913,2.9043895055499496,0.022008072653884967,0.0013531786074672046,0.93587790110999,n
418,0.2626387487386478,3.484611503531786,0.031372351160444,0.0014581231079717454,0.9628203834510596,n
419,0.3262108980827447,3.272704339051463,0.016801210898082744,0.003173562058526741,0.9570181634712412,n
420,0.15668516649848638,2.5209384460141266,0.0465489404641776,0.002346115035317861,0.944505549949546,n
421,0.11183148335015136,2.3720988900100908,0.04743693239152372,0.001978809283551968,0.9427901109989908,n
422,0.1934157416750757,2.283804238143289,0.014783047426841571,0.004909182643794147,0.9673612512613522,n
423,0.1814076690211907,2.9144803229061558,0.04025227043390515,0.00499798183652876,0.9797729566094854,n
424,0.14397073662966697,4.354944500504541,0.02463168516649849,0.004505549949545914,0.9707921291624622,y
425,0.4109737638748738,3.83526740665994,0.0237840565085772,0.0039243188698284545,0.9630221997981836,n
426,0.17469727547931382,2.6748234106962663,0.011957618567103936,0.003044399596367306,0.970388496468214,n
427,0.2605196770938446,3.2424318869828457,0.02850655903128153,0.003072653884964682,0.9322956609485368,n
428,0.3551715438950556,3.908425832492432,0.011594349142280523,0.0022734611503531788,0.9662512613521697,n
429,0.18423309788092834,3.701564076690212,0.043400605449041375,0.0021765893037336025,0.9385519677093844,n
430,0.4007315842583249,4.4810797174571135,0.039808274470232094,0.003783047426841575,0.9363319878910192,n
431,0.1874117053481332,3.23234106962664,0.016922300706357217,0.0021120080726538854,0.9619122098890012,n
432,0.2502774974772957,2.3266902119071644,0.014742684157416754,0.0017124117053481333,0.9631231079717456,y
433,0.29407164480322906,3.832744702320888,0.036054490413723515,0.0020433905146316853,0.9436982845610494,y
434,0.4381685166498487,2.362008072653885,0.03278506559031282,0.004029263370332997,0.9317911200807266,n
435,0.1951816347124117,3.3509081735620585,0.043319878910191734,0.0030403632694248235,0.975887991927346,y
436,0.2011856710393542,2.7757315842583252,0.04985872855701312,0.0021886982845610494,0.9523259334006056,y
437,0.1517406659939455,2.2056004036326944,0.012401614530776994,0.0011553985872855704,0.9693289606458124,n
438,0.16021695257315846,2.866548940464177,0.026448032290615545,0.002208879919273461,0.9441019172552976,y
439,0.1736377396569122,2.8690716448032285,0.034762865792129165,0.0024106962663975784,0.9620131180625632,n
440,0.114656912209889,3.6939959636730575,0.04303733602421796,0.002136226034308779,0.9459182643794148,n
441,0.10335519677093843,4.218718466195762,0.0410191725529768,0.0017164480322906155,0.979217961654894,n
442,0.394021190716448,3.8857214934409687,0.02822401614530777,0.00205146316851665,0.9344651866801212,n
443,0.16127648839556005,3.921039354187689,0.03492431886982845,0.0012643794147325933,0.9554540867810292,y
444,0.2827699293642785,2.0769424823410696,0.024793138244197783,0.0043319878910191715,0.9557568113017154,n
445,0.24745206861755803,2.7353683148335017,0.048284561049445014,0.0012199798183652876,0.9367860746720484,y
446,0.1072401614530777,3.0557517658930373,0.02782038345105953,0.0024994954591321893,0.9762916246215944,y
447,0.3371594349142281,4.14556004036327,0.040898082744702316,0.0013128153380423814,0.9774520686175581,n
448,0.2930121089808274,2.725277497477296,0.031937436932391525,0.001849646821392533,0.971952573158426,y
449,0.35940968718466193,2.8968213925327952,0.02600403632694248,0.003016145307769929,0.9562613521695258,y
450,0.4275731584258324,2.437689202825429,0.041987891019172566,0.00263673057517659,0.968824419778002,n
451,0.20259838546922296,3.4190211907164483,0.04848637739656912,0.003972754793138245,0.9506104944500504,y
452,0.3498738647830474,2.8816851664984866,0.03565085771947528,0.0012078708375378405,0.9740716448032289,n
453,0.3428102926337033,3.3408173562058527,0.013814328960645814,0.002087790110998991,0.9395610494450052,y
454,0.10476791120080726,3.0809788092835517,0.02447023208879919,0.0020070635721493447,0.9597931382441978,n
455,0.23297174571140264,3.948789101917256,0.04005045408678103,0.0012805247225025226,0.9324974772956608,n
456,0.145736629667003,4.4003531786074666,0.0186175580221998,0.0012522704339051464,0.9765943491422804,n
457,0.20613017154389507,2.949798183652877,0.04489404641775984,0.001962663975782039,0.975787083753784,y
458,0.2951311806256307,4.261604439959637,0.022532795156407676,0.0036861755802219975,0.9727093844601412,n
459,0.2968970736629667,4.329717457114026,0.04174571140262361,0.003920282542885975,0.9588849646821392,y
460,0.3530524722502523,3.7696770938446016,0.04521695257315843,0.0015186680121089806,0.96872351160444,n
461,0.28488900100908177,4.0345610494450055,0.01898082744702321,0.004493440968718465,0.9323965691220988,n
462,0.2746468213925328,3.4543390514631684,0.0179313824419778,0.004610494450050454,0.9597426841574168,n
463,0.2820635721493441,2.4528254288597378,0.04352169525731585,0.0021483350151362264,0.9677648839556005,n
464,0.4208627648839556,3.0128657921291633,0.015832492431886985,0.003012108980827448,0.9681685166498486,n
465,0.302547931382442,3.255045408678103,0.02632694248234107,0.0021806256306760845,0.9616094853683148,y
466,0.33857214934409685,3.3811806256306762,0.02325933400605449,0.002669021190716448,0.9441523713420789,n
467,0.3011352169525732,3.716700302724522,0.01926337033299697,0.0015590312815338045,0.9629212916246216,n
468,0.10512108980827448,4.38773965691221,0.03399596367305752,0.004856710393541877,0.9326992936427853,n
469,0.3926084762865791,3.3004540867810293,0.02527749747729566,0.0016841574167507569,0.9600454086781031,y
470,0.37283047426841576,3.1642280524722497,0.049374369323915236,0.0022411705348133197,0.96186175580222,n
471,0.3996720484359233,3.292885973763875,0.03367305751765893,0.003557013118062563,0.9659989909182644,n
472,0.4000252270433905,4.483602421796165,0.02426841574167508,0.0031695257315842587,0.93784561049445,y
473,0.1280776992936428,3.7621089808274473,0.01619576185671039,0.00396468213925328,0.9706912209889,y
474,0.2601664984863774,3.580474268415742,0.031775983854692234,0.0032018163471241173,0.9729112008072652,n
475,0.29371846619576186,3.968970736629667,0.044853683148335016,0.0016357214934409688,0.9767961654894046,n
476,0.27288092835519673,3.8806760847628654,0.03718466195761857,0.0016236125126135215,0.9399646821392532,n
477,0.2273208879919273,2.117305751765893,0.016397578203834508,0.0023299697275479315,0.9680171543895056,n
478,0.4116801210898082,2.7505045408678104,0.020635721493440968,0.00408577194752775,0.9493995963673058,y
479,0.1139505549949546,3.3786579212916243,0.025560040363269428,0.004307769929364279,0.9664530776992936,n
480,0.13054994954591326,4.05978809283552,0.03040363269424824,0.002220988900100908,0.9650908173562058,n
481,0.4141523713420787,2.3569626639757817,0.011997981836528759,0.0038274470232088796,0.9422855701311806,n
482,0.4194500504540868,2.8387991927346112,0.04360242179616549,0.0027416750756811305,0.9622653884964684,n
483,0.3668264379414733,2.7202320887991935,0.015630676084762866,0.0025600403632694245,0.9357265388496468,n
484,0.2467457114026236,3.752018163471241,0.04941473259334006,0.003230070635721494,0.9759384460141272,n
485,0.392255297679112,3.7242684157416743,0.041503531786074674,0.0013733602421796163,0.9455650857719476,n
486,0.13302219979818367,3.898335015136226,0.021039354187689204,0.00484460141271443,0.9338597376387489,n
487,0.3615287588294652,4.377648839556004,0.02019172552976791,0.003863773965691222,0.9512159434914228,n
488,0.2093087790110999,3.9639253279515643,0.024672048435923303,0.001450050454086781,0.9755852674066601,n
489,0.12066094853683147,2.8589808274470228,0.03589303733602422,0.0038879919273461148,0.9598435923309788,n
490,0.2407416750756811,3.850403632694248,0.04703329969727548,0.004013118062563067,0.9623662966700304,n
491,0.17858224016145308,3.330726538849647,0.03738647830474268,0.0024591321897073663,0.9656458123107972,n
492,0.11112512613521697,3.6031786074672048,0.04065590312815338,0.0020756811301715443,0.9489959636730576,n
493,0.3664732593340061,2.329212916246216,0.02289606458123108,0.002338042381432896,0.9755348133198788,n
494,0.26687689202825426,3.1339556004036333,0.03678102926337033,0.0013612512613521695,0.9509636730575176,n
495,0.32338546922300704,3.9916750756811297,0.01966700302724521,0.004158425832492431,0.944808274470232,n
496,0.22096367305751766,2.384712411705348,0.03702320887991927,0.002854692230070636,0.9503077699293644,n
497,0.435343087790111,2.1501009081735623,0.024187689202825432,0.004114026236125126,0.9673107971745712,y
498,0.3625882946518668,3.1793642785065592,0.042633703329969734,0.0034762865792129162,0.9768466195761856,n
499,0.4243945509586277,2.5285065590312814,0.03750756811301716,0.0017406659939455096,0.9532341069626641,n
500,0.2170787083753784,4.097628657921291,0.045378405650857725,0.002487386478304743,0.9483400605449042,n
501,0.22979313824419775,3.7469727547931377,0.030565085771947526,0.0015993945509586278,0.9727598385469224,n
502,0.3350403632694248,2.8539354187689203,0.029434914228052476,0.0020353178607467205,0.973718466195762,n
503,0.4176841574167508,4.493693239152371,0.028627648839556007,0.002285570131180626,0.9721039354187688,y
504,0.18458627648839554,2.6168012108980827,0.032986881937436936,0.003799192734611504,0.9581281533804238,n
505,0.23720988900100906,4.150605449041372,0.01781029263370333,0.0027699293642785066,0.963627648839556,n
506,0.1379667003027245,4.04465186680121,0.016962663975782038,0.002253279515640767,0.9332542885973764,y
507,0.16445509586276488,4.175832492431887,0.013612512613521695,0.004800201816347124,0.9333551967709384,n
508,0.3438698284561049,3.8024722502522703,0.02406659939455096,0.0024268415741675077,0.9701866801210898,y
509,0.24851160443995965,2.7530272452068623,0.01651866801210898,0.0035449041372351163,0.9699848637739656,n
510,0.3933148335015136,4.019424823410697,0.010504540867810292,0.004340060544904136,0.9379969727547932,y
511,0.3841321897073663,4.307013118062563,0.04388496468213925,0.0028990918264379423,0.9302270433905148,n
512,0.173284561049445,3.4442482341069627,0.04973763874873865,0.0012684157416750757,0.9459687184661958,n
513,0.19836024217961654,2.097124117053481,0.025923309788092836,0.002608476286579213,0.9734157416750756,n
514,0.3403380423814329,3.40640766902119,0.0401715438950555,0.0036175580221997983,0.94127648839556,n
515,0.2654641775983855,2.62941473259334,0.04917255297679112,0.003787083753784057,0.9335065590312815,y
516,0.40602926337033296,3.4795660948536837,0.02523713420787084,0.0011432896064581233,0.9331029263370332,n
517,0.26334510595358224,2.3342583249243187,0.01365287588294652,0.0046952573158425825,0.9631735620585268,n
518,0.2781786074672048,4.334762865792129,0.04796165489404642,0.002850655903128153,0.9471796165489405,n
519,0.3156155398587286,3.9059031281533807,0.025963673057517664,0.002798183652875883,0.9372401614530778,n
520,0.29053985872855703,3.1541372351160444,0.0403329969727548,0.004574167507568113,0.9544954591321896,n
521,0.35375882946518666,3.4619071644803228,0.0268920282542886,0.0017366296670030276,0.954798183652876,n
522,0.1418516649848638,3.2701816347124115,0.012522704339051465,0.0017487386478304745,0.9700353178607468,n
523,0.3986125126135217,2.286326942482341,0.041584258324924316,0.0021967709384460143,0.946321897073663,n
524,0.1436175580221998,2.1627144298688195,0.014177598385469226,0.003363269424823411,0.9730121089808276,n
525,0.3866044399596367,2.2283047426841573,0.04884964682139254,0.0015953582240161453,0.9798738647830474,n
526,0.17116548940464174,2.8917759838546924,0.030807265388496468,0.002281533804238143,0.9582795156407671,n
527,0.40744197780020186,3.5956104944500504,0.032179616548940464,0.0025277497477295663,0.9528809283551968,y
528,0.243920282542886,2.563824419778002,0.015267406659939456,0.002031281533804238,0.9348688193743694,y
529,0.2682896064581231,2.104692230070636,0.04735620585267407,0.0010827447023208881,0.9609535822401616,n
530,0.1718718466195762,3.3433400605449037,0.022936427850655902,0.001272452068617558,0.9439001009081736,n
531,0.3050201816347124,2.089556004036327,0.03710393541876892,0.0038193743693239147,0.9429919273461149,n
532,0.2534561049445005,2.182896064581231,0.04642785065590313,0.0017568113017154394,0.9465741675075682,y
533,0.2877144298688194,2.455348133198789,0.02636730575176589,0.003226034308779011,0.9337588294651868,y
534,0.30078203834510603,3.779767911200808,0.043925327951564085,0.002987891019172553,0.961659939455096,n
535,0.11748234106962666,2.006306760847629,0.04505549949545914,0.003932391523713421,0.9382492431886984,n
536,0.2531029263370333,3.7671543895055497,0.018012108980827446,0.00186175580221998,0.9473814328960646,n
537,0.16092330978809286,2.4074167507568114,0.01559031281533804,0.0034197780020181635,0.9316902119071644,y
538,0.4205095862764884,3.2903632694248235,0.010988900100908174,0.00467103935418769,0.9585822401614532,y
539,0.37353683148335015,2.1021695257315844,0.02899091826437942,0.0026407669021190714,0.9789152371342078,n
540,0.2499243188698285,2.6950050454086782,0.024106962663975787,0.002192734611503532,0.9633753784056508,n
541,0.2559283551967709,2.394803229061554,0.020716448032290617,0.002572149344096872,0.9775025227043391,n
542,0.1962411705348133,4.0370837537840565,0.037225025227043386,0.0035287588294651865,0.9541422805247224,n
543,0.20224520686175584,3.3382946518668013,0.042189707366296667,0.004218970736629668,0.9663017154389506,n
544,0.23579717457114024,2.2711907164480323,0.03520686175580222,0.0027658930373360238,0.9431937436932392,n
545,0.1132441977800202,4.359989909182644,0.015428859737638747,0.0010746720484359233,0.965443995963673,n
546,0.1941220988900101,2.001261352169526,0.011271442986881935,0.004509586276488396,0.9633249243188698,n
547,0.19730070635721492,2.9699798183652875,0.045297679112008084,0.004251261352169525,0.9548486377396568,n
548,0.3717709384460141,3.325681130171544,0.01010090817356206,0.0012563067608476286,0.9745761856710392,n
549,0.2442734611503532,2.4679616548940464,0.010746720484359231,0.003847628657921292,0.9767457114026236,n
550,0.29018668012108984,2.0920787083753782,0.0267305751765893,0.004372351160443997,0.9505600403632696,n
551,0.2661705348133199,2.599142280524722,0.036821392532795164,0.0028748738647830477,0.9751311806256306,n
552,0.3675327951564077,3.4215438950555,0.02192734611503532,0.0014661957618567105,0.9564127144298687,n
553,0.1294904137235116,3.5451564076690216,0.03932391523713421,0.0032462159434914232,0.9638799192734612,y
554,0.22308274470232087,2.601664984863774,0.0439656912209889,0.0027860746720484355,0.9491977800201816,n
555,0.16834006054490416,3.1617053481331987,0.021321897073662964,0.003565085771947528,0.9702371342078708,n
556,0.2961907164480323,2.6218466195761856,0.04929364278506559,0.003080726538849647,0.9763925327951564,n
557,0.2742936427850656,4.3196266397578205,0.04695257315842583,0.0030242179616548947,0.9591372351160444,y
558,0.1210141271442987,2.281281533804238,0.014056508577194751,0.003702320887991928,0.9470787083753784,n
559,0.1655146316851665,3.35343087790111,0.017729566094853686,0.0016720484359233098,0.9466750756811302,n
560,0.3417507568113017,3.900857719475277,0.04073662966700303,0.0022330978809283553,0.9621140262361252,n
561,0.1976538849646821,2.074419778002018,0.03028254288597377,0.004041372351160444,0.9589858728557014,n
562,0.2810040363269425,4.190968718466196,0.031493440968718464,0.0023541876892028252,0.9624672048435924,y
563,0.3848385469223007,4.256559031281533,0.01958627648839556,0.0018738647830474269,0.958329969727548,n
564,0.3332744702320888,2.4452573158425834,0.018335015136226037,0.0022008072653884967,0.9668062563067608,n
565,0.4190968718466196,2.480575176589304,0.03439959636730575,0.0019384460141271445,0.9603481331987892,n
566,0.10441473259334008,2.742936427850656,0.02434914228052473,0.002144298688193744,0.9746266397578204,n
567,0.13973259334006055,2.1929868819374367,0.03246215943491424,0.002963673057517659,0.9623158425832492,n
568,0.1891775983854692,3.3231584258324913,0.0425933400605449,0.004626639757820383,0.9449091826437942,y
569,0.17540363269424825,3.7595862764883967,0.037830474268415744,0.0012885973763874874,0.9388042381432896,y
570,0.1291372351160444,4.324672048435923,0.03221997981836529,0.0034117053481331986,0.9490464177598386,n
571,0.18070131180625632,3.0860242179616546,0.02007063572149344,0.0043239152371342075,0.9566145307769929,n
572,0.4286326942482341,3.3029767911200807,0.015509586276488397,0.0033915237134207873,0.9725075681130172,n
573,0.3526992936427851,2.8085267406659944,0.01070635721493441,0.004933400605449043,0.9409233097880928,n
574,0.3830726538849647,2.7933905146316853,0.010302724520686177,0.002063572149344097,0.9449596367305751,n
