U in s1,Po  in s1,In  in s1,Re  in s1,group,decisions,goals
0.16499765296376045,0.3021029861211977,0.8383838383838383,1.0000000000000007,20,"[0.02327501 0.02317296 0.02309724 0.02292915 0.02324392 0.02328066
 0.02384132 0.02305677 0.02326844 0.02333069 0.02356827 0.02310991
 0.02346852 0.02338747 0.02305944 0.02312978 0.02293938 0.02315899
 0.02297731 0.01059184 0.02315135 0.02325733 0.02304333 0.02360037
 0.01857236 0.02109866 0.01681475 0.00043962 0.02357643 0.0193922
 0.0151539  0.02194016 0.01736522 0.00027674 0.02148386 0.00969052
 0.00038811 0.01753204 0.00082285 0.00446728 0.00314876 0.01670762
 0.02312383 0.02300044 0.02310946 0.00418256 0.00055246 0.00890769
 0.01700394 0.01857105 0.00061919 0.00092503 0.00526633 0.00010001
 0.00166176 0.02152666 0.02327567 0.00052527 0.00018956 0.00128416
 0.00060582 0.02327181 0.0197861  0.00231695 0.00233452 0.0075869
 0.00400871 0.02326387 0.00073317 0.02197386 0.00095056 0.00048701
 0.00398885 0.02158326 0.00055386 0.0001     0.01108767 0.00031752
 0.02071454 0.00010001 0.00062574 0.00057244 0.00027814 0.00060762
 0.02292915 0.02364689 0.00063917 0.00338331 0.00087848 0.00058002
 0.00010001 0.00168142 0.00033716 0.02320388 0.00048152 0.02443071
 0.00055385 0.00028944 0.00022057 0.0001481 ]",[[-0.2114382   0.02378141 -0.         -0.5       ]]
0.16938889945417232,0.2972837477449283,0.9696969696969697,1.0000000000000007,21,"[0.02385548 0.02399606 0.0245215  0.02337004 0.02418847 0.02249746
 0.0254719  0.02178928 0.02238417 0.02319484 0.02279523 0.02496499
 0.02400007 0.02574803 0.01565283 0.0208178  0.02308943 0.02312994
 0.02252801 0.02218756 0.0233173  0.02299894 0.00560729 0.02253178
 0.02080179 0.00988024 0.02454982 0.02276953 0.02256766 0.0129332
 0.00676092 0.01878684 0.01367801 0.01870686 0.00323309 0.02243592
 0.02065096 0.0222836  0.0011972  0.01471424 0.00771663 0.0124869
 0.02123426 0.00207057 0.02183351 0.00746646 0.01727061 0.01075211
 0.02099863 0.00160635 0.00810668 0.02342242 0.02129809 0.00195141
 0.02367818 0.00270505 0.0024929  0.00802945 0.02255068 0.01605656
 0.00705611 0.01574114 0.01376228 0.00935218 0.00158039 0.01781989
 0.00740949 0.0058732  0.00593995 0.00714019 0.01326415 0.00517233
 0.00225057 0.0029199  0.00819974 0.00134016 0.0055105  0.00238981
 0.00499188 0.01277104 0.0026574  0.00245651 0.0014169  0.00415558
 0.00453224 0.00853241 0.0073266  0.00490546 0.00631166 0.00689075
 0.00175541 0.02127796 0.00259335 0.00996758 0.02353877 0.00849069
 0.00144089 0.00421778 0.00780194 0.0207686 ]",[[-0.2114382  0.        -0.75      -0.       ]]
0.17421800628283532,0.4381771114743625,0.8787878787878788,0.9670000000000006,22,"[0.0260348  0.04018071 0.03974392 0.01333337 0.01302451 0.0131159
 0.02229052 0.03982527 0.04010853 0.04062766 0.03448059 0.03008104
 0.01385178 0.01317787 0.01304936 0.01313492 0.04018042 0.01394263
 0.03641904 0.02985152 0.00934314 0.01362531 0.02924988 0.0133111
 0.01326537 0.01277862 0.00740898 0.0135923  0.01276389 0.00148322
 0.00624135 0.00190928 0.01930997 0.01041319 0.03728393 0.00596397
 0.00296335 0.01396779 0.00137909 0.00180432 0.00757031 0.01292033
 0.00928345 0.00717872 0.00557898 0.03793009 0.00630512 0.01330668
 0.00099371 0.00216336 0.00107122 0.00149267 0.01299047 0.00893438
 0.01019252 0.00430639 0.00175281 0.0045626  0.02727364 0.00193438
 0.00117866 0.013055   0.02993378 0.00142056 0.00281447 0.01287957
 0.00653452 0.0019726  0.01326691 0.00119165 0.01287083 0.00142815
 0.00107792 0.00076943 0.00576835 0.01210523 0.00655873 0.00106895
 0.00204748 0.00139898 0.00109298 0.00122774 0.00795412 0.00164353
 0.00133281 0.0012804  0.01491041 0.00077285 0.00080313 0.00570241
 0.00120189 0.00498991 0.00456629 0.0019625  0.00540683 0.00188379
 0.0037749  0.00170219 0.00211891 0.00138081]",[[-0.2114382  0.        -0.5       -0.25     ]]
0.16566692116220144,0.40984947774643354,0.9696969696969697,0.9876000000000006,23,"[0.02120118 0.02120118 0.02019477 0.02105125 0.02114355 0.02111063
 0.02096043 0.02096043 0.02096131 0.02101855 0.02110225 0.02120118
 0.02074171 0.02120118 0.02120118 0.02096043 0.019171   0.02114356
 0.0209662  0.01961749 0.02097316 0.02099586 0.02111648 0.02114354
 0.01936343 0.02116613 0.00360629 0.01961749 0.01935407 0.02101855
 0.02079239 0.02120118 0.01961748 0.0087287  0.01943441 0.02120118
 0.01935408 0.01801904 0.02101855 0.00554885 0.01778404 0.00928851
 0.02096043 0.00630012 0.02022866 0.01935409 0.01935409 0.0208624
 0.01961749 0.01943441 0.01943441 0.0001     0.01950135 0.01935408
 0.02120118 0.00019087 0.02120118 0.0185927  0.01509022 0.01200803
 0.01657681 0.01941682 0.0001     0.01872626 0.02114356 0.00925986
 0.01595207 0.01490046 0.01940767 0.01935409 0.01103985 0.02120118
 0.02069702 0.00024904 0.01385595 0.0192565  0.02096043 0.01935409
 0.02120118 0.01935408 0.00162559 0.00442452 0.00132731 0.0196175
 0.01943441 0.00279659 0.01502596 0.01427736 0.01411286 0.019171
 0.01935407 0.02044761 0.0067127  0.00209947 0.0067797  0.019171
 0.00033038 0.01944015 0.019171   0.00161354]",[[-0.2114382  0.        -0.25      -0.5      ]]
0.17900158115675163,1.931824238258817,0.8383838383838383,0.8050000000000006,24,"[0.02897287 0.02897287 0.02897287 0.02897287 0.02897287 0.02897287
 0.02897287 0.02897287 0.02897287 0.02897287 0.02897287 0.02897287
 0.02561668 0.02897287 0.00019746 0.02483811 0.00207239 0.02897287
 0.02897287 0.02897287 0.02746366 0.01789617 0.02897287 0.02897287
 0.00019746 0.02897287 0.00019746 0.0001     0.00063371 0.02897287
 0.0200575  0.02897287 0.00019746 0.01194511 0.0001     0.01490175
 0.00019746 0.02897287 0.00019746 0.02061189 0.01774822 0.01702278
 0.00019746 0.01849306 0.00801121 0.00029502 0.00019746 0.00019746
 0.0142392  0.00019746 0.00019746 0.00019746 0.01138541 0.01983715
 0.01148076 0.02803734 0.0097829  0.00019746 0.00029502 0.02897287
 0.00019746 0.00944876 0.00019746 0.00019746 0.00019746 0.00019746
 0.00019746 0.01478872 0.00019746 0.00019746 0.0010767  0.00019746
 0.00019746 0.00019746 0.00029502 0.00019746 0.00019746 0.00019746
 0.00019755 0.00019746 0.00019746 0.00019746 0.00019746 0.00019746
 0.00019755 0.00019746 0.00019746 0.0001     0.0224596  0.02536913
 0.00019746 0.00019746 0.00019746 0.00019746 0.00019746 0.00019746
 0.00019746 0.00019755 0.00019746 0.0001    ]",[[-0.2114382  0.        -0.        -0.75     ]]
0.012017043784406042,0.10423303680766545,1.0,1.0000000000000007,25,"[0.00138729 0.00166063 0.00054313 0.00086901 0.00177352 0.00152509
 0.00150587 0.00175491 0.0016996  0.00166357 0.00145691 0.00148018
 0.00152882 0.00170737 0.00158122 0.00131744 0.00110719 0.00128217
 0.00109096 0.00184661 0.00159056 0.00146096 0.00124925 0.00144634
 0.00087035 0.00133293 0.00149679 0.00146773 0.00113333 0.00147551
 0.00173337 0.00135296 0.0014852  0.00151893 0.00116415 0.00121143
 0.00142132 0.00182321 0.00117343 0.00186162 0.00127718 0.0014566
 0.00153007 0.00092753 0.00175872 0.00140147 0.00175435 0.0014575
 0.00166159 0.00115045 0.0015927  0.0014006  0.00112009 0.00138353
 0.00136212 0.00174719 0.001774   0.00172464 0.00183515 0.00178546
 0.00111036 0.00089517 0.00191572 0.00119855 0.00101534 0.00135271
 0.00110138 0.00137599 0.00125816 0.00163099 0.00147447 0.0010036
 0.00139283 0.00150128 0.00154478 0.00085051 0.00146962 0.00115829
 0.0012011  0.00156737 0.00179647 0.00175875 0.00095466 0.00160681
 0.00166458 0.00142429 0.00158852 0.00135899 0.00167456 0.00129957
 0.00127964 0.00137361 0.00148484 0.00144755 0.00157383 0.00156332
 0.00095503 0.00150573 0.00143534 0.00148518]",[[-0.          0.09512565 -0.         -0.        ]]
0.0017704644887640516,0.09572287490111367,1.0,1.0000000000000007,26,"[0.00019746 0.00019745 0.00019745 0.00019752 0.00019745 0.00019745
 0.00019753 0.00019745 0.00029495 0.00029493 0.00019745 0.00019745
 0.00019745 0.00019745 0.00019747 0.00019745 0.00019745 0.00019745
 0.00019745 0.00029495 0.00029493 0.00019745 0.00019745 0.00019747
 0.00019747 0.00019745 0.00019745 0.00019749 0.00019753 0.00019746
 0.00019745 0.00019745 0.00019749 0.00019745 0.00019745 0.00019747
 0.00029495 0.00019745 0.00019745 0.00029492 0.00019745 0.00019745
 0.00019745 0.00019745 0.00019745 0.00019745 0.00019745 0.00019748
 0.00019745 0.00019745 0.00019745 0.00010001 0.00019745 0.00019745
 0.00019749 0.00019745 0.00019745 0.00019745 0.00019745 0.00019745
 0.00029492 0.00019745 0.00019745 0.00019745 0.00019749 0.00019745
 0.00029493 0.00019745 0.00019748 0.00019745 0.00019745 0.00029493
 0.00019745 0.00019745 0.00019745 0.00019747 0.00019745 0.00029494
 0.00019747 0.00019745 0.00019748 0.00019745 0.00029494 0.00019745
 0.00019745 0.00029493 0.00019745 0.00019745 0.00029492 0.00019745
 0.00029493 0.00019745 0.00019745 0.00010005 0.00019745 0.00028448
 0.00019747 0.00019746 0.00019752 0.00019745]",[[-0.          0.07134424 -0.25       -0.        ]]
0.0012244771954396415,0.09540218203200042,1.0,1.0000000000000007,27,"[0.00010004 0.00019743 0.00010001 0.00010001 0.00019743 0.00010003
 0.00019743 0.00010002 0.00010004 0.00010004 0.00010002 0.00019743
 0.00019744 0.00010002 0.00019743 0.0001     0.00019743 0.00010002
 0.00010002 0.00010002 0.00019743 0.00019743 0.00019743 0.00019743
 0.00019744 0.00019743 0.00019744 0.00010002 0.00019743 0.00019743
 0.00010009 0.00019743 0.00010002 0.00010003 0.00010002 0.00010005
 0.00010004 0.00019743 0.00010004 0.00010006 0.00010002 0.00010003
 0.00019747 0.00019743 0.0002949  0.00019743 0.00010004 0.00019743
 0.00010002 0.00010005 0.00019743 0.00010002 0.00019743 0.00019743
 0.00010007 0.00019743 0.00029489 0.00010005 0.00019743 0.00019745
 0.0001147  0.00019743 0.00010002 0.00010003 0.00019743 0.00019743
 0.00019743 0.00010004 0.00010003 0.0001975  0.00019745 0.00010004
 0.00019743 0.00019743 0.00019743 0.00010005 0.00010004 0.00010004
 0.00010006 0.00010001 0.00010002 0.00010001 0.00019743 0.00019743
 0.00019743 0.00019743 0.00019746 0.00010009 0.0002949  0.00010004
 0.00019743 0.00019743 0.00010002 0.00010003 0.00019746 0.00019744
 0.00010001 0.00019743 0.00010001 0.00010002]",[[-0.          0.07134424 -0.         -0.25      ]]
0.009866199891882426,0.10160338011027589,1.0,1.0000000000000007,28,"[0.00115413 0.00096566 0.00116999 0.00092814 0.00105158 0.0008694
 0.00085976 0.00107055 0.00096793 0.0014184  0.00087148 0.00146934
 0.00137032 0.00151516 0.00151537 0.00080005 0.00101781 0.00156471
 0.0012451  0.00120629 0.001474   0.00137678 0.00130561 0.00106386
 0.00178186 0.00115789 0.00150752 0.00117146 0.0014838  0.0011535
 0.00076714 0.00168784 0.00121647 0.00111703 0.00117272 0.00156629
 0.00106383 0.00125711 0.00116465 0.00142557 0.00096896 0.00107081
 0.00086132 0.001222   0.00068546 0.00154116 0.00105711 0.0008646
 0.0012339  0.0013518  0.00096748 0.00115957 0.00096509 0.00151854
 0.00113125 0.00117949 0.00105464 0.00102383 0.00095792 0.00110278
 0.00095874 0.00086377 0.00141365 0.00124179 0.00116568 0.00106713
 0.00147069 0.00096245 0.00136066 0.00107013 0.00130743 0.00097347
 0.00101681 0.00105717 0.0013549  0.00095539 0.00107895 0.00121608
 0.00134548 0.00102414 0.00125473 0.00142079 0.00116707 0.00135928
 0.00144763 0.00097419 0.00113415 0.00114753 0.00095926 0.0012002
 0.00125655 0.00105701 0.0010733  0.00131417 0.00091042 0.00107241
 0.00158522 0.00088641 0.0015665  0.0009646 ]",[[-0.          0.04756282 -0.5        -0.        ]]
0.009226438839845162,0.10133646017342972,1.0,1.0000000000000007,29,"[0.0009746  0.00156355 0.00097562 0.0008868  0.00108497 0.00107855
 0.00077241 0.00133271 0.00109989 0.00108573 0.00134982 0.00126121
 0.00116754 0.0008757  0.00126784 0.00088237 0.00109437 0.0011494
 0.00126234 0.0012626  0.00108712 0.00069866 0.00126174 0.00097681
 0.00127205 0.00097875 0.00087966 0.00096481 0.00080139 0.00108759
 0.00097089 0.00078514 0.00112921 0.00087176 0.00116076 0.00109394
 0.00123652 0.00125929 0.0008694  0.00079859 0.00155246 0.00090558
 0.00098949 0.0012524  0.00135859 0.00058074 0.00136597 0.00107934
 0.00107181 0.00142887 0.00117223 0.00082537 0.00098052 0.00095891
 0.00079766 0.00127471 0.00137382 0.0011642  0.00118505 0.00131589
 0.0008664  0.00163102 0.00087063 0.00120074 0.00097321 0.00097507
 0.00146359 0.00136051 0.00086989 0.00104386 0.0015375  0.00093489
 0.00115823 0.00143635 0.00124728 0.00090249 0.00127932 0.00102106
 0.00104673 0.0011629  0.00107844 0.00067893 0.00097573 0.00077738
 0.0011894  0.00136836 0.00096661 0.00107655 0.000882   0.00072741
 0.00087235 0.00124889 0.00088888 0.00105712 0.0011001  0.00088258
 0.00099816 0.00116152 0.00085292 0.0013867 ]",[[-0.          0.04756282 -0.25       -0.25      ]]
0.0015728130241517476,0.09561063517644523,1.0,1.0000000000000007,30,"[0.00019709 0.00019709 0.00019713 0.00010012 0.00019718 0.00019712
 0.00019716 0.0001971  0.00019701 0.00019706 0.00019712 0.00019716
 0.00019721 0.0001972  0.00019713 0.00019715 0.00010011 0.00019719
 0.00010019 0.00019715 0.00019711 0.00019706 0.00019719 0.00019715
 0.00019722 0.00019719 0.00019704 0.00019706 0.00019722 0.0001001
 0.00019714 0.00019712 0.00019924 0.00019702 0.00019713 0.00019708
 0.000197   0.00019707 0.00019707 0.00019718 0.00019716 0.00010018
 0.00019712 0.00019712 0.00019716 0.00010009 0.00019716 0.0001971
 0.00019721 0.00019706 0.0001972  0.00019714 0.00010011 0.00019709
 0.00019708 0.00019714 0.00019718 0.00019705 0.00019712 0.00019704
 0.00019715 0.0001971  0.00020066 0.00019717 0.00019709 0.00019699
 0.00019705 0.00019711 0.00019714 0.00019716 0.00019707 0.00019711
 0.00010003 0.00019708 0.00023369 0.00010008 0.00019718 0.00019707
 0.00019721 0.00010012 0.00019707 0.00010007 0.00019718 0.00010005
 0.0001971  0.00019708 0.00019717 0.0001972  0.00030018 0.00019717
 0.0001971  0.00019713 0.00019719 0.00019705 0.00019711 0.00019704
 0.00019706 0.00010009 0.00019708 0.00019709]",[[-0.          0.04756282 -0.         -0.5       ]]
0.0028697537085939197,0.09739163207518242,1.0,1.0000000000000007,31,"[0.00040529 0.0004808  0.00030594 0.00021266 0.00037198 0.00039613
 0.00019772 0.00039112 0.00046734 0.00028757 0.00040772 0.00010149
 0.00024279 0.0004819  0.00026145 0.00050284 0.00040922 0.00023673
 0.00030874 0.00040394 0.00030752 0.00040743 0.00023607 0.00030954
 0.00029274 0.00036414 0.00030791 0.00026641 0.00012727 0.00021212
 0.00048015 0.0003709  0.00027453 0.00030903 0.0004064  0.00021349
 0.00050441 0.00027335 0.00035355 0.00030901 0.00046671 0.00030914
 0.00040073 0.00035384 0.00048755 0.00030752 0.00036823 0.00048752
 0.00040431 0.00039111 0.0003092  0.00048753 0.0002904  0.00030902
 0.00030788 0.00037179 0.000253   0.00040542 0.00030925 0.00031079
 0.00030926 0.00040592 0.00030693 0.00044849 0.00027119 0.00028512
 0.00027499 0.00030898 0.00031062 0.00022348 0.00021539 0.00031002
 0.00027037 0.00030913 0.00031347 0.00029415 0.00028071 0.0004299
 0.00029369 0.0003111  0.00026202 0.00030704 0.00039108 0.00043756
 0.00030734 0.000309   0.00022292 0.00049632 0.00040392 0.00023339
 0.00039108 0.0004105  0.00048751 0.00035086 0.00030772 0.0002941
 0.00030924 0.00027884 0.00040744 0.00039817]",[[-0.          0.02378141 -0.75       -0.        ]]
0.011818056390631597,0.1036599585728059,1.0,1.0000000000000007,32,"[0.00143035 0.0008733  0.00116411 0.00154437 0.00177597 0.00145785
 0.00200528 0.00172146 0.00086547 0.00114576 0.00194782 0.00161422
 0.00144744 0.00163752 0.00134834 0.00106375 0.00138755 0.0011088
 0.00152801 0.00120442 0.00106437 0.00117645 0.00170528 0.00102564
 0.00140341 0.0012705  0.00116124 0.00148086 0.00154194 0.00184257
 0.00174195 0.00154965 0.00169373 0.00115655 0.00164081 0.00116987
 0.00130791 0.00183802 0.00143515 0.0016387  0.00154985 0.00156324
 0.00134658 0.00125801 0.0014698  0.00116292 0.00085611 0.00143092
 0.0009541  0.00085599 0.00143527 0.00116228 0.00155336 0.0012584
 0.00127954 0.00155806 0.00143654 0.00164139 0.00154182 0.00094091
 0.00060215 0.0012387  0.0015507  0.00101307 0.00102127 0.00110729
 0.00143415 0.00085403 0.00096665 0.00116178 0.00133666 0.00144811
 0.00151715 0.00135126 0.00111984 0.00144481 0.00129009 0.00135125
 0.00120811 0.00125546 0.0011116  0.00118516 0.00109393 0.00133852
 0.00134716 0.0018966  0.00086022 0.00167302 0.00120937 0.001195
 0.00125971 0.00190592 0.00106525 0.00143334 0.00113751 0.0013947
 0.00157388 0.0016215  0.00144543 0.00124137]",[[-0.          0.02378141 -0.5        -0.25      ]]
0.011086668425110056,0.10361841960675254,1.0,1.0000000000000007,33,"[0.00124793 0.0017282  0.00105667 0.00146338 0.00124644 0.00163983
 0.00115192 0.00116127 0.00163145 0.00126887 0.00124853 0.00199229
 0.00096072 0.00118909 0.00156157 0.000796   0.00121883 0.00134303
 0.0011321  0.00145333 0.00124215 0.00108122 0.00172685 0.00111055
 0.00160666 0.00113901 0.00143758 0.00153367 0.00071987 0.00110465
 0.00121699 0.00123468 0.00105947 0.00104524 0.00128449 0.00115597
 0.00148344 0.00130705 0.00114867 0.001584   0.00146669 0.00105005
 0.00076799 0.00136802 0.00090641 0.00124693 0.00142862 0.00127549
 0.00124787 0.00079787 0.00156285 0.00065853 0.00130151 0.00144765
 0.00168517 0.00172051 0.00115682 0.00152663 0.00134412 0.00135592
 0.00155116 0.00160348 0.00153695 0.00161987 0.00148611 0.00125006
 0.00138069 0.00176561 0.00127083 0.00163508 0.00134113 0.0012941
 0.00153589 0.00128259 0.00149226 0.00086311 0.00115051 0.00096219
 0.00109209 0.00067406 0.00155911 0.00163437 0.00113298 0.00114706
 0.00078928 0.00107823 0.00166557 0.00132287 0.00105166 0.00115381
 0.00134046 0.00129237 0.00114976 0.0014526  0.0008642  0.00096266
 0.00117946 0.0008821  0.00109272 0.00108556]",[[-0.          0.02378141 -0.25       -0.5       ]]
0.002458758185146475,0.09648898618898538,1.0,1.0000000000000007,34,"[0.00013661 0.00058426 0.00020255 0.00021041 0.00019718 0.00019716
 0.00019716 0.00058516 0.00023992 0.0004879  0.00039094 0.00029414
 0.00010003 0.00029466 0.00029408 0.00058511 0.00029411 0.00019717
 0.00019718 0.00021066 0.00019719 0.00020681 0.00021017 0.00029704
 0.00019716 0.00048727 0.00038921 0.00048788 0.00019717 0.00048788
 0.00019716 0.00029414 0.0001972  0.00019716 0.00019721 0.00034734
 0.00019716 0.0001345  0.00020612 0.00020135 0.00019718 0.0003916
 0.00017672 0.00049422 0.00019718 0.00019718 0.00022199 0.00077804
 0.00048893 0.00029408 0.00039094 0.00048789 0.00019718 0.00019718
 0.0004879  0.00019263 0.00016176 0.00016994 0.00048789 0.00018386
 0.00019718 0.00029636 0.00037435 0.00019717 0.00019716 0.00019716
 0.0004879  0.00019716 0.0003104  0.00020584 0.00049378 0.00029534
 0.0001972  0.0001972  0.00019717 0.00048788 0.00010843 0.00029883
 0.00010003 0.0001995  0.0004879  0.00039211 0.00019716 0.00020011
 0.00039094 0.00029413 0.00029413 0.00019715 0.00039491 0.00029441
 0.00019717 0.00019716 0.00019816 0.00048382 0.00029468 0.00020164
 0.00019717 0.00019718 0.00021966 0.00039093]",[[-0.          0.02378141 -0.         -0.75      ]]
0.007707762713267228,0.10096857723996261,1.0,1.0000000000000007,35,"[0.00126375 0.00107201 0.00057791 0.00091631 0.00072886 0.00087189
 0.00144952 0.00096771 0.00078137 0.00125754 0.00068369 0.00096936
 0.00058327 0.00087378 0.00097477 0.00099388 0.00068432 0.00050092
 0.00077903 0.00089969 0.00069919 0.00077466 0.00083312 0.00126874
 0.00077906 0.00068289 0.00116084 0.0008752  0.00109437 0.00099465
 0.00125712 0.00089782 0.00077631 0.00090175 0.00101042 0.00108274
 0.00077491 0.0005838  0.00080067 0.00077496 0.00051388 0.00099483
 0.00096775 0.00089955 0.00145004 0.00071311 0.0006229  0.00090609
 0.00078063 0.00116163 0.00061198 0.00139745 0.0013523  0.000487
 0.00109091 0.00087472 0.00045445 0.0009962  0.00116    0.00154585
 0.00109733 0.00077637 0.0009906  0.00087801 0.0010884  0.00058348
 0.0005922  0.00081756 0.00087232 0.00093914 0.00087456 0.0011616
 0.00106651 0.00087083 0.00097025 0.00051446 0.0006213  0.00135037
 0.00099935 0.00080461 0.0009666  0.00106296 0.00114836 0.00164095
 0.00058297 0.00144854 0.00090437 0.00068089 0.00053226 0.00078413
 0.00115889 0.00065152 0.00109638 0.00049132 0.0005188  0.00039447
 0.00088567 0.00096953 0.00058354 0.00067838]",[[-0.  0. -1. -0.]]
0.006200585117667628,0.09941548043452451,1.0,1.0000000000000007,36,"[0.00041876 0.00044458 0.00081165 0.00055035 0.00099819 0.00077187
 0.0008692  0.00097143 0.00067983 0.00080302 0.00077553 0.00038841
 0.00077719 0.00053181 0.00087155 0.0005127  0.00083076 0.0003776
 0.00116152 0.00126016 0.00077672 0.00099356 0.00072362 0.00074441
 0.00076682 0.00067938 0.00096481 0.00050548 0.00084702 0.000682
 0.00077001 0.00092974 0.00089482 0.00036178 0.00055978 0.00075335
 0.00126381 0.00100812 0.00073483 0.00065485 0.00067154 0.00066877
 0.00089872 0.0005421  0.00128518 0.00075785 0.00049741 0.0005594
 0.00048885 0.00044295 0.00071379 0.00072566 0.00054494 0.00068297
 0.00044209 0.00091963 0.00114163 0.00042146 0.00063398 0.00077783
 0.00086155 0.00125662 0.00067886 0.00114281 0.00054385 0.00069747
 0.00042794 0.00050184 0.00110654 0.00059541 0.00052413 0.00050306
 0.00072089 0.00091657 0.00095739 0.00057828 0.00051853 0.00079494
 0.00049112 0.00034905 0.00091129 0.00067562 0.00068872 0.00057059
 0.00066054 0.00084271 0.00067444 0.00073834 0.00047072 0.00053808
 0.00055635 0.00061014 0.00138004 0.00061787 0.0007721  0.00045116
 0.00077227 0.00077503 0.00067515 0.00093551]",[[-0.    0.   -0.75 -0.25]]
0.010079206965627596,0.10222842548901116,1.0,1.0000000000000007,37,"[0.00114248 0.00103887 0.00101461 0.00101226 0.00102381 0.0013183
 0.00126109 0.00098328 0.001254   0.0013623  0.0009784  0.00131565
 0.00134721 0.0013137  0.0010775  0.00142374 0.00127572 0.0011715
 0.00122768 0.00107087 0.00100591 0.00129465 0.001471   0.00121887
 0.00148101 0.00099595 0.00123242 0.00090617 0.00152445 0.0014392
 0.00133261 0.00143994 0.0012557  0.0011074  0.00115153 0.00096701
 0.00115588 0.0011769  0.0016781  0.00107357 0.00109918 0.00126012
 0.00128824 0.00110396 0.00116239 0.00095065 0.00165009 0.00133051
 0.00139895 0.00114998 0.00121317 0.00136204 0.00097581 0.00110193
 0.00122977 0.00126298 0.00174688 0.00133955 0.00090756 0.0013776
 0.00100369 0.00109797 0.00138272 0.00115984 0.00146125 0.00117714
 0.00118936 0.00136128 0.00117046 0.00097068 0.00125023 0.00113494
 0.00112816 0.0012418  0.00094866 0.0010039  0.00093223 0.00103369
 0.00133315 0.00108844 0.00117826 0.00136305 0.00112697 0.00111299
 0.00138263 0.00131161 0.00106723 0.00090914 0.00082253 0.00105828
 0.00101156 0.00124471 0.00150607 0.00149589 0.00136539 0.00111701
 0.00175831 0.00118291 0.00135534 0.00128073]",[[-0.   0.  -0.5 -0.5]]
0.007792685925073008,0.10026872700151597,1.0,1.0000000000000007,38,"[0.00096912 0.00091107 0.00100936 0.00106004 0.00090658 0.00096852
 0.0004261  0.00087285 0.00125538 0.0009673  0.0008081  0.00051179
 0.00097665 0.00069412 0.001161   0.00135917 0.00092014 0.00071836
 0.00095878 0.00090267 0.00159716 0.00101565 0.00086718 0.00100986
 0.00077634 0.00096949 0.00087286 0.00059334 0.00062439 0.00116055
 0.00082086 0.00090415 0.00062286 0.00106399 0.00106509 0.00097158
 0.00136346 0.00060011 0.00071932 0.00067589 0.00068313 0.00104691
 0.00087213 0.00096975 0.00087442 0.00101108 0.00087187 0.00077829
 0.00087491 0.00068238 0.00105783 0.00119676 0.00096775 0.00112636
 0.00096384 0.00092145 0.00067897 0.00080753 0.00096976 0.00085262
 0.00075921 0.0009677  0.00110529 0.00081951 0.00068086 0.00055921
 0.00106407 0.0011125  0.00100719 0.00068094 0.00087369 0.0013543
 0.00087309 0.00103604 0.00126064 0.0005229  0.00097016 0.00135989
 0.00107002 0.00068089 0.00087329 0.00052251 0.00100739 0.00068086
 0.00059013 0.00087242 0.00071971 0.00097015 0.00087195 0.00117593
 0.0010717  0.00087541 0.00088073 0.00083172 0.00096833 0.00072148
 0.00106751 0.00083976 0.00048621 0.00129666]",[[-0.    0.   -0.25 -0.75]]
0.003743922767694794,0.09790268774240292,1.0,1.0000000000000007,39,"[0.00048803 0.00048817 0.0005709  0.00051163 0.00048796 0.00069182
 0.00058529 0.00011772 0.00048766 0.00039169 0.00048862 0.00068216
 0.00039097 0.00068225 0.00058484 0.00039106 0.00068279 0.00020009
 0.00011865 0.00011591 0.00040847 0.00012618 0.00011416 0.00029378
 0.00020779 0.00048801 0.00040102 0.0003908  0.00039197 0.00045081
 0.00036059 0.00036101 0.0004972  0.00058549 0.00011996 0.00044544
 0.00039087 0.00019963 0.00058477 0.00022896 0.00046895 0.00039088
 0.00068224 0.00068251 0.0004879  0.00058569 0.000585   0.00048798
 0.0003912  0.00057079 0.00022823 0.0004737  0.00039161 0.00029812
 0.00020378 0.00048822 0.00068227 0.0002944  0.00046392 0.00068207
 0.00048908 0.00064517 0.00058502 0.0003927  0.00047967 0.00035564
 0.00020536 0.00039097 0.00058537 0.00048828 0.00039244 0.00013578
 0.00039058 0.00048892 0.00039129 0.00048823 0.00039471 0.0003629
 0.00058519 0.00048804 0.00059252 0.00022287 0.00058782 0.00048843
 0.00011466 0.00036673 0.00030344 0.00058499 0.00068159 0.00043753
 0.00044996 0.00048772 0.00032296 0.00048855 0.00032837 0.00068223
 0.00039105 0.00049841 0.0006822  0.00054313]",[[-0.  0. -0. -1.]]
