Scenario_num,b,q,mean,std,delta
301,0.28027638190954773,4.418341708542714,0.02718592964824121,0.003829321608040202,0.9625879396984924
302,0.3175628140703518,3.75,0.0202713567839196,0.0045770603015075385,0.9402261306532663
303,0.15610552763819097,2.099246231155779,0.028391959798994976,0.0003943969849246231,0.9685678391959799
304,0.1543467336683417,4.3379396984924625,0.02875376884422111,0.003633040201005026,0.9375628140703518
305,0.42449748743718596,2.5540201005025125,0.01207035175879397,0.001403844221105528,0.9361557788944724
306,0.116356783919598,2.5263819095477387,0.012673366834170854,0.0012169095477386938,0.9591708542713568
307,0.41711055276381914,3.2952261306532664,0.041015075376884425,0.004394798994974875,0.9634422110552764
308,0.4470100502512563,2.056532663316583,0.02722613065326633,0.0033946984924623125,0.9418341708542713
309,0.10052763819095478,2.10678391959799,0.01842211055276382,0.0018104271356783922,0.9313819095477387
310,0.2292713567839196,4.476130653266332,0.031246231155778896,0.0013150502512562817,0.9444472361809045
311,0.16349246231155778,3.282663316582915,0.04021105527638191,0.004829422110552764,0.960427135678392
312,0.31052763819095475,2.60678391959799,0.04121608040201005,0.001716959798994975,0.9371608040201005
313,0.1578643216080402,2.9283919597989954,0.02288442211055277,0.002464698492462312,0.9550502512562814
314,0.3435929648241206,4.461055276381909,0.030201005025125627,0.0039648492462311564,0.9632412060301507
315,0.1779145728643216,3.209798994974874,0.033256281407035175,0.0019693216080402015,0.9441959798994976
316,0.17158291457286434,3.8530150753768844,0.015125628140703517,0.0036143467336683423,0.9599748743718594
317,0.35203517587939703,3.5464824120603016,0.041336683417085435,0.004348065326633167,0.9396733668341709
318,0.44630653266331655,2.621859296482412,0.017859296482412062,0.004077010050251257,0.9514824120603015
319,0.3805276381909548,2.5188442211055277,0.048532663316582916,0.0028479145728643224,0.9413819095477387
320,0.17615577889447237,3.7952261306532664,0.02951758793969849,0.00453032663316583,0.9792211055276382
321,0.3457035175879397,3.008793969849246,0.04680402010050252,0.0036283668341708553,0.954497487437186
322,0.3108793969849246,2.0037688442211055,0.04628140703517589,0.0020627889447236186,0.9639949748743719
323,0.14097989949748746,2.9962311557788945,0.04813065326633167,0.003913442211055277,0.9335427135678392
324,0.12726130653266332,2.8555276381909547,0.03136683417085427,0.0019646482412060307,0.9595226130653266
325,0.41148241206030156,2.3454773869346734,0.020472361809045228,0.003460125628140704,0.9518341708542714
326,0.3689195979899498,2.222361809045226,0.033577889447236185,0.0023618844221105534,0.966356783919598
327,0.16314070351758794,3.614321608040201,0.015045226130653268,0.0033479648241206035,0.932889447236181
328,0.37138190954773875,3.9283919597989954,0.02256281407035176,0.004628467336683418,0.9391708542713568
329,0.2141457286432161,4.456030150753769,0.030763819095477388,0.0036423869346733674,0.943391959798995
330,0.13464824120603014,3.131909547738694,0.027829145728643215,0.0031423366834170863,0.9370100502512563
331,0.3639949748743718,2.091708542713568,0.040532663316582916,0.0037358542713567845,0.9640954773869347
332,0.2092211055276382,2.6972361809045227,0.028311557788944723,0.0020861557788944725,0.9488693467336684
333,0.12515075376884421,4.2876884422110555,0.04692462311557789,0.002815201005025126,0.9427889447236181
334,0.4339949748743719,3.4359296482412063,0.013758793969849248,0.00038972361809045227,0.9435929648241206
335,0.1335929648241206,3.172110552763819,0.027306532663316584,0.004034949748743719,0.9642964824120603
336,0.2655025125628141,4.375628140703518,0.040452261306532664,0.0018337939698492465,0.9640452261306532
337,0.3569597989949749,3.672110552763819,0.03791959798994975,0.003815301507537689,0.97821608040201
338,0.1729899497487437,2.4761306532663316,0.046201005025125634,0.0024413316582914575,0.9718341708542714
339,0.3622361809045226,3.242462311557789,0.018502512562814072,0.0037498743718592975,0.9586180904522613
340,0.2014824120603015,3.059045226130653,0.030160804020100504,0.003156356783919599,0.9602261306532663
341,0.3305778894472362,3.3153266331658293,0.03373869346733668,0.003315251256281408,0.9707788944723618
342,0.4209798994974875,4.023869346733669,0.04640201005025126,0.0012496231155778895,0.9313316582914574
343,0.24369346733668343,3.898241206030151,0.04636180904522614,0.0028105276381909555,0.937462311557789
344,0.25741206030150754,3.631909547738694,0.04869346733668343,0.0006981658291457287,0.9682663316582915
345,0.3720854271356784,3.1118090452261304,0.04925628140703518,0.004927562814070353,0.9647989949748744
346,0.4329396984924624,2.719849246231156,0.04475376884422111,0.003478819095477388,0.9418844221105528
347,0.256356783919598,3.724874371859297,0.04949748743718594,0.0024460050251256284,0.9416834170854271
348,0.3112311557788945,4.267587939698492,0.03209045226130654,0.003072236180904523,0.9470100502512563
349,0.4012814070351759,3.3731155778894477,0.03233165829145729,0.003918115577889448,0.9625376884422111
350,0.34711055276381914,2.6243718592964824,0.02525628140703518,0.0015160050251256283,0.9693718592964824
351,0.33022613065326634,3.207286432160804,0.04503517587939699,0.003619020100502513,0.9611306532663316
352,0.21731155778894473,2.212311557788945,0.01327638190954774,0.004357412060301508,0.9743969849246231
353,0.3523869346733669,4.282663316582915,0.02565829145728643,0.004249924623115579,0.972035175879397
354,0.3242462311557789,4.119346733668342,0.03084422110552764,0.001880527638190955,0.9439447236180905
355,0.21942211055276384,4.111809045226131,0.014964824120603015,0.001043994974874372,0.9410301507537688
356,0.42590452261306533,2.548994974874372,0.03257286432160804,0.003661080402010051,0.952286432160804
357,0.3154522613065327,3.9886934673366836,0.023728643216080404,0.0029413819095477395,0.9735427135678392
358,0.34675879396984927,2.584170854271357,0.043909547738693475,0.003941482412060302,0.9307788944723618
359,0.24615577889447238,4.290201005025126,0.019547738693467338,0.0004271105527638191,0.9635427135678392
360,0.1525879396984925,2.2148241206030153,0.010221105527638191,0.0035582663316582924,0.957964824120603
361,0.417462311557789,2.7525125628140703,0.048331658291457295,0.0016889195979899502,0.9694723618090453
362,0.11917085427135679,3.222361809045226,0.04595979899497488,0.0015066582914572866,0.944748743718593
363,0.13746231155778896,4.084170854271357,0.043145728643216086,0.0031843969849246236,0.9694221105527638
364,0.22575376884422113,3.5238693467336684,0.029638190954773873,0.00370781407035176,0.9622361809045226
365,0.30032663316582914,2.192211055276382,0.021879396984924623,0.003511532663316584,0.932638190954774
366,0.19444723618090454,3.5163316582914574,0.022241206030150756,0.002034748743718593,0.9752512562814071
367,0.1905778894472362,2.6746231155778895,0.021115577889447238,0.0025114321608040208,0.9348492462311558
368,0.25846733668341715,4.17462311557789,0.029959798994974876,0.0003850502512562814,0.9754522613065326
369,0.2598743718592965,2.5942211055276383,0.04780904522613066,0.0046097738693467345,0.9378643216080402
370,0.11389447236180905,2.5766331658291457,0.04913567839195981,0.004109723618090453,0.9770100502512563
371,0.4308291457286433,2.3027638190954773,0.04993969849246232,0.0009552010050251256,0.9713316582914573
372,0.4237939698492462,4.2625628140703515,0.04427135678391961,0.0035068592964824126,0.9662562814070352
373,0.15962311557788944,2.7374371859296485,0.026904522613065328,0.0025394723618090455,0.9721356783919598
374,0.21590452261306534,2.234924623115578,0.018743718592964823,0.004908869346733668,0.935
375,0.3836934673366834,3.433417085427136,0.02927638190954774,0.0017356532663316585,0.9700753768844221
376,0.4480653266331659,2.9233668341708543,0.041618090452261315,0.004226557788944724,0.9414824120603016
377,0.3098241206030151,2.6896984924623117,0.04033165829145729,0.0010626884422110553,0.9796231155778894
378,0.27781407035175876,3.6545226130653266,0.022522613065326637,0.004119070351758795,0.9783668341708542
379,0.34535175879396984,2.4233668341708543,0.027145728643216085,0.003034849246231156,0.9767587939698492
380,0.3696231155778894,3.420854271356784,0.025457286432160806,0.0015720854271356788,0.9415829145728644
381,0.20746231155778894,3.883165829145729,0.03498492462311558,0.002067462311557789,0.9352010050251257
382,0.1177638190954774,2.413316582914573,0.042663316582914584,0.0021842964824120605,0.979321608040201
383,0.249321608040201,2.119346733668342,0.03,0.0008009798994974875,0.9520854271356785
384,0.3509798994974874,3.2374371859296485,0.022160804020100504,0.0024880653266331665,0.9464070351758794
385,0.23876884422110553,4.403266331658292,0.049055276381909554,0.0034554522613065336,0.934748743718593
386,0.3956532663316583,2.599246231155779,0.03888442211055277,0.002474045226130654,0.9729899497487438
387,0.20464824120603015,3.4861809045226133,0.020351758793969853,0.0038713819095477398,0.965
388,0.42695979899497494,3.013819095477387,0.02143718592964824,0.0005813316582914573,0.9585175879396985
389,0.3748994974874372,2.7474874371859297,0.03393969849246231,0.000852386934673367,0.9434422110552764
390,0.38967336683417086,4.38819095477387,0.031527638190954776,0.00343675879396985,0.9716834170854272
391,0.22610552763819097,2.9258793969849246,0.013839195979899499,0.0036984673366834177,0.9462060301507538
392,0.19374371859296485,2.933417085427136,0.049577889447236186,0.003520879396984925,0.9499246231155779
393,0.30208542713567843,4.310301507537689,0.0378391959798995,0.0036797738693467343,0.9312814070351759
394,0.37806532663316583,2.2248743718592965,0.045195979899497495,0.002058115577889448,0.9303266331658292
395,0.17967336683417084,3.624371859296483,0.029195979899497487,0.0019926884422110554,0.9775628140703517
396,0.13535175879396985,4.373115577889448,0.038160804020100504,0.004306005025125628,0.9356030150753769
397,0.3080653266331659,2.82035175879397,0.019145728643216082,0.004427512562814071,0.9355025125628141
398,0.3439447236180905,2.4660804020100504,0.030924623115577893,0.003390025125628141,0.9545979899497488
399,0.1835427135678392,4.277638190954774,0.012954773869346735,0.0009178140703517588,0.9768592964824121
400,0.39741206030150755,4.383165829145729,0.023929648241206032,0.004338718592964825,0.9384673366834171
401,0.37560301507537686,4.1796482412060305,0.036914572864321614,0.0028385678391959802,0.9314824120603016
402,0.26937185929648244,4.46608040201005,0.030321608040201002,0.004020929648241207,0.963894472361809
403,0.36575376884422117,2.1670854271356785,0.012311557788944725,0.0008617336683417085,0.9373618090452261
404,0.25530150753768843,2.8605527638190957,0.02429145728643216,0.0031142964824120607,0.9648994974874372
405,0.20324120603015078,3.1670854271356785,0.046763819095477395,0.0008664070351758794,0.93856783919598
406,0.2848492462311558,3.4660804020100504,0.014120603015075377,0.00447424623115578,0.9740452261306533
407,0.17896984924623116,2.908291457286432,0.010341708542713568,0.0032264572864321613,0.9730904522613065
408,0.36153266331658296,3.4685929648241207,0.042060301507537694,0.00217962311557789,0.9719849246231156
409,0.24158291457286432,3.5942211055276383,0.010743718592964824,0.003852688442211056,0.969321608040201
410,0.13711055276381912,2.991206030150754,0.019829145728643215,0.001950628140703518,0.9677638190954774
411,0.20605527638190957,2.3881909547738696,0.04423115577889448,0.003132989949748744,0.9446482412060302
412,0.40515075376884424,2.9937185929648242,0.021638190954773873,0.0003757035175879397,0.9590201005025126
413,0.2348994974874372,2.1520100502512562,0.03188944723618091,0.00272640703517588,0.9387185929648242
414,0.3362060301507538,2.6369346733668344,0.027427135678391966,0.004263944723618091,0.9527386934673368
415,0.30419597989949754,3.0188442211055277,0.026663316582914577,0.0047079145728643225,0.9447989949748744
416,0.18530150753768843,3.39321608040201,0.012030150753768846,0.002693693467336684,0.9789195979899498
417,0.2954020100502513,2.67964824120603,0.04608040201005026,0.0014412311557788948,0.9422864321608041
418,0.2781658291457286,2.5439698492462313,0.049778894472361813,0.0017917336683417088,0.9686180904522613
419,0.14484924623115578,3.9359296482412063,0.011909547738693467,0.0018384673366834174,0.9696231155778895
420,0.39987437185929653,3.584170854271357,0.02903517587939699,0.003946155778894473,0.9696733668341708
421,0.38228643216080405,3.4811557788944723,0.02911557788944724,0.004282638190954774,0.956105527638191
422,0.34324120603015074,3.1896984924623117,0.037678391959798996,0.00474997487437186,0.9383165829145729
423,0.44208542713567844,2.0741206030150754,0.03876381909547739,0.002777814070351759,0.9785175879396985
424,0.19866834170854272,4.134422110552764,0.036110552763819095,0.004820075376884423,0.9540452261306532
425,0.22399497487437187,4.46356783919598,0.026301507537688444,0.00267032663316583,0.9778140703517588
426,0.34464824120603016,2.332914572864322,0.011226130653266332,0.0035769597989949754,0.9462562814070352
427,0.4023366834170854,2.1846733668341707,0.02489447236180905,0.0011327889447236182,0.9376633165829146
428,0.37243718592964825,2.8957286432160805,0.04764824120603016,0.0041891708542713575,0.9364070351758794
429,0.1670100502512563,3.8781407035175883,0.03711557788944724,0.0014085175879396989,0.9345979899497487
430,0.277462311557789,2.169597989949749,0.042341708542713574,0.004563040201005025,0.9592211055276382
431,0.2753517587939699,3.4183417085427137,0.01898492462311558,0.002623592964824121,0.9351507537688443
432,0.2472110552763819,2.948492462311558,0.031085427135678398,0.002048768844221106,0.9597738693467337
433,0.33444723618090455,3.4032663316582914,0.04587939698492463,0.004834095477386935,0.9588693467336683
434,0.17826633165829148,2.0263819095477387,0.03293467336683417,0.001595452261306533,0.9312311557788945
435,0.3559045226130654,2.430904522613065,0.0282713567839196,0.0015627386934673369,0.9671608040201005
436,0.4252010050251257,4.491206030150754,0.02179899497487437,0.004105050251256282,0.9574120603015076
437,0.389321608040201,3.6042713567839195,0.01114572864321608,0.0015487185929648245,0.9499748743718593
438,0.40620603015075385,3.46356783919598,0.01962814070351759,0.0017450000000000005,0.9617336683417086
439,0.21027638190954773,2.4108040201005023,0.01693467336683417,0.004207864321608041,0.9587185929648241
440,0.1406281407035176,2.3630653266331656,0.03112562814070352,0.00403962311557789,0.9723869346733668
441,0.10087939698492462,3.1746231155778895,0.03160804020100503,0.0025488190954773876,0.9538442211055277
442,0.3284673366834171,2.840452261306533,0.02618090452261307,0.0015533919597989954,0.9496733668341709
443,0.20359296482412062,3.812814070351759,0.04398994974874373,0.0034180653266331663,0.9593216080402011
444,0.37349246231155786,3.0439698492462313,0.011949748743718593,0.001244949748743719,0.9516331658291457
445,0.1364070351758794,3.792713567839196,0.015809045226130653,0.002366557788944724,0.9549497487437186
446,0.2443969849246231,2.722361809045226,0.03908542713567839,0.0023338442211055283,0.9493718592964825
447,0.4350502512562814,2.672110552763819,0.028070351758793972,0.003048869346733669,0.977462311557789
448,0.39952261306532666,2.0942211055276383,0.010542713567839196,0.004151783919597991,0.9759547738693467
449,0.11037688442211056,3.2650753768844223,0.030361809045226132,0.0007916331658291458,0.9777638190954774
450,0.17334170854271358,2.2751256281407035,0.02228140703517588,0.0026890201005025133,0.936356783919598
451,0.3597738693467337,3.6620603015075375,0.04945728643216081,0.0029039949748743727,0.9451005025125628
452,0.31263819095477385,2.498743718592965,0.048492462311557794,0.0016094723618090456,0.9567085427135679
453,0.12866834170854272,4.207286432160805,0.023005025125628145,0.0005159045226130654,0.9608291457286432
454,0.28942211055276384,2.7650753768844223,0.03832160804020101,0.00046449748743718596,0.9330904522613066
455,0.36469849246231156,4.066582914572864,0.04093467336683418,0.000557964824120603,0.9449497487437186
456,0.43751256281407036,2.5866834170854274,0.0315678391959799,0.002081482412060302,0.979070351758794
457,0.337964824120603,3.001256281407035,0.034864321608040205,0.0018992211055276385,0.9476130653266331
458,0.2686683417085427,2.7675879396984926,0.045437185929648245,0.0037732412060301514,0.9676130653266332
459,0.4371608040201005,2.378140703517588,0.028190954773869348,0.0037452010050251262,0.9463065326633167
460,0.30525125628140704,4.486180904522613,0.029919597989949753,0.0023291708542713574,0.9428391959798995
461,0.15223618090452262,4.159547738693467,0.0155678391959799,0.0017076130653266336,0.9511306532663317
462,0.39213567839195984,3.571608040201005,0.037718592964824126,0.0004598241206030151,0.9547989949748744
463,0.4188693467336684,2.5389447236180906,0.017899497487437188,0.0040910301507537696,0.9370603015075377
464,0.3063065326633166,3.184673366834171,0.024974874371859298,0.0036891206030150764,0.9597236180904523
465,0.263391959798995,4.327889447236181,0.028030150753768843,0.004137763819095478,0.9596231155778895
466,0.35273869346733666,3.3253768844221105,0.04246231155778895,0.002712386934673367,0.9598241206030151
467,0.13851758793969848,4.25,0.02505527638190955,0.000786959798994975,0.9779145728643216
468,0.289070351758794,3.9861809045226133,0.03679396984924623,0.0004691708542713568,0.9566080402010051
469,0.31439698492462315,4.081658291457287,0.024331658291457288,0.0037545477386934684,0.9362060301507538
470,0.3119346733668342,2.6394472361809047,0.03968844221105528,0.0012402763819095478,0.9734422110552764
471,0.26409547738693473,4.3128140703517595,0.033336683417085435,0.0032217839195979904,0.9478643216080402
472,0.1455527638190955,4.440954773869347,0.03880402010050252,0.004455552763819096,0.9372110552763819
473,0.3938944723618091,2.4057788944723617,0.018261306532663318,0.000399070351758794,0.96821608040201
474,0.3499246231155779,3.3756281407035176,0.031286432160804026,0.0030255025125628145,0.9525376884422111
475,0.36716080402010054,2.5464824120603016,0.01814070351758794,0.000497211055276382,0.9316331658291458
476,0.15329145728643218,4.0791457286432165,0.03623115577889448,0.0020020351758793975,0.9473618090452262
477,0.18002512562814071,3.576633165829146,0.041819095477386936,0.002581532663316583,0.9661557788944724
478,0.2904773869346734,2.9158291457286434,0.03824120603015076,0.002567512562814071,0.9757035175879397
479,0.18952261306532664,3.9108040201005028,0.048291457286432166,0.004193844221105528,0.9450502512562814
480,0.23243718592964824,3.8304020100502516,0.04515577889447237,0.0016608793969849248,0.9553015075376885
481,0.22223618090452263,2.157035175879397,0.01576884422110553,0.0031937437185929653,0.9481658291457287
482,0.39319095477386934,2.807788944723618,0.019587939698492464,0.0035302261306532673,0.9701256281407035
483,0.2697236180904523,4.219849246231156,0.04483417085427136,0.0016795728643216083,0.9374120603015076
484,0.19690954773869346,3.0866834170854274,0.02055276381909548,0.004665854271356785,0.9350502512562815
485,0.1849497487437186,4.378140703517588,0.024814070351758796,0.002245050251256282,0.9583165829145729
486,0.12550251256281408,3.940954773869347,0.03675376884422111,0.004950929648241206,0.9603266331658291
487,0.3977638190954774,3.5037688442211055,0.03683417085427136,0.0017964070351758797,0.9724371859296482
488,0.2363065326633166,4.222361809045227,0.034904522613065335,0.0030535427135678396,0.9676633165829146
489,0.21977386934673368,3.272613065326633,0.01757788944723618,0.0027918341708542717,0.9537939698492462
490,0.42766331658291457,3.398241206030151,0.017618090452261308,0.0003570100502512563,0.9387688442211055
491,0.20183417085427136,3.599246231155779,0.029758793969849248,0.004651834170854272,0.9764572864321608
492,0.2155527638190955,3.2550251256281406,0.03707537688442211,0.0033853517587939704,0.9308793969849247
493,0.12620603015075377,2.4685929648241207,0.035869346733668345,0.0010019346733668344,0.9500753768844221
494,0.22751256281407037,3.425879396984925,0.020914572864321607,0.003464798994974875,0.9599246231155779
495,0.1613819095477387,3.342964824120603,0.01050251256281407,0.001824447236180905,0.962035175879397
496,0.36821608040201004,2.400753768844221,0.035909547738693474,0.0038900753768844228,0.9612814070351758
497,0.23454773869346734,3.0791457286432165,0.047005025125628146,0.002020728643216081,0.9631909547738694
498,0.14625628140703517,2.7097989949748746,0.03892462311557789,0.0030395226130653275,0.9459547738693468
499,0.3129899497487437,3.051507537688442,0.010180904522613065,0.000656105527638191,0.9389195979899498
500,0.19585427135678393,3.7123115577889445,0.02208040201005025,0.0009972613065326633,0.9615326633165829
501,0.1128391959798995,2.8178391959798996,0.010984924623115578,0.0007822864321608042,0.9663065326633166
502,0.3210804020100503,4.041457286432161,0.014723618090452261,0.001146809045226131,0.9730402010050251
503,0.41253768844221106,3.157035175879397,0.02332663316582915,0.0035535929648241216,0.946356783919598
504,0.20253768844221107,2.9811557788944727,0.0171356783919598,0.001072035175879397,0.9719346733668341
505,0.27148241206030155,2.5741206030150754,0.020954773869346736,0.0016702261306532668,0.9795728643216081
506,0.15821608040201005,2.9761306532663316,0.019668341708542716,0.00387605527638191,0.9720854271356784
507,0.28238693467336684,3.991206030150754,0.021678391959798995,0.0046798743718592965,0.9475125628140704
508,0.42907035175879393,4.353015075376884,0.03196984924623116,0.002277763819095478,0.9502763819095478
509,0.29329145728643213,4.340452261306533,0.04973869346733669,0.0013477638190954775,0.9359547738693468
510,0.16595477386934676,4.071608040201005,0.01677386934673367,0.0010112814070351761,0.9788190954773869
511,0.34007537688442213,2.508793969849246,0.016331658291457288,0.004745301507537689,0.9435427135678393
512,0.3763065326633166,2.9736180904522618,0.035628140703517594,0.0016842462311557793,0.9726884422110553
513,0.4487688442211055,4.10427135678392,0.04459296482412061,0.004413492462311559,0.9762562814070351
514,0.1184673366834171,3.800251256281407,0.036391959798994976,0.0042218844221105535,0.9728391959798995
515,0.21625628140703518,2.67713567839196,0.012994974874371859,0.00425927135678392,0.9596733668341708
516,0.3337437185929648,2.4962311557788945,0.04736683417085428,0.0027871608040201013,0.967964824120603
517,0.12128140703517588,4.0213567839195985,0.019105527638190956,0.0024506783919597997,0.9300753768844222
518,0.32670854271356786,3.3103015075376887,0.017216080402010052,0.004399472361809045,0.9412311557788945
519,0.13886934673366835,4.006281407035177,0.012914572864321608,0.0026002261306532666,0.9691206030150754
520,0.2809798994974875,2.0062814070351758,0.027105527638190956,0.002044095477386935,0.9400251256281408
521,0.31826633165829143,3.569095477386935,0.0422211055276382,0.0035676130653266337,0.973894472361809
522,0.4262562814070352,2.0464824120603016,0.04077386934673367,0.00207213567839196,0.9458040201005026
523,0.24826633165829146,2.079145728643216,0.02774874371859297,0.002263743718592965,0.946105527638191
524,0.20816582914572868,4.2047738693467345,0.02388944723618091,0.0032918844221105532,0.9411306532663317
525,0.200427135678392,4.169597989949748,0.025095477386934677,0.0009738944723618091,0.9769597989949749
526,0.11424623115577891,3.8379396984924625,0.01528643216080402,0.00040374371859296484,0.9660552763819096
527,0.15751256281407036,3.3304020100502516,0.029678391959798996,0.0033806783919597995,0.9700251256281407
528,0.20500000000000002,2.684673366834171,0.029437185929648245,0.0029554020100502516,0.9522361809045227
529,0.12479899497487437,3.7374371859296485,0.026582914572864325,0.0037919346733668352,0.9322361809045226
530,0.10158291457286432,3.6695979899497493,0.011266331658291457,0.004366758793969849,0.9406783919597991
531,0.20113065326633167,3.101758793969849,0.014080402010050251,0.002861934673366835,0.9457537688442211
532,0.4241457286432161,3.121859296482412,0.04419095477386935,0.0028946482412060305,0.9408793969849246
533,0.20957286432160804,2.6545226130653266,0.04507537688442212,0.0010907286432160805,0.9471105527638192
534,0.40479899497487437,4.0540201005025125,0.025376884422110557,0.0012262562814070355,0.9395226130653267
535,0.14695979899497488,3.501256281407035,0.04965829145728644,0.0029320351758793974,0.9752010050251256
536,0.3133417085427136,3.554020100502513,0.017376884422110557,0.004591080402010051,0.9480653266331659
537,0.10474874371859297,2.569095477386935,0.014884422110552764,0.0038012814070351765,0.9735929648241206
538,0.2581155778894473,2.4359296482412063,0.04612060301507538,0.001945954773869347,0.9483668341708543
539,0.2837939698492462,3.350502512562814,0.04065326633165829,0.003170376884422111,0.9419346733668342
540,0.293643216080402,3.976130653266332,0.030643216080402012,0.004619120603015075,0.9562060301507538
541,0.38685929648241213,2.330402010050251,0.020512562814070354,0.0026422864321608043,0.949321608040201
542,0.29716080402010053,4.302763819095477,0.04873366834170855,0.004072336683417086,0.9480150753768845
543,0.2028894472361809,3.559045226130653,0.019306532663316583,0.0034040452261306538,0.9426884422110553
544,0.2978643216080402,2.9384422110552766,0.018663316582914573,0.0009832412060301508,0.9474623115577889
545,0.2208291457286432,3.041457286432161,0.03522613065326634,0.004100376884422111,0.94178391959799
546,0.4230904522613066,4.453517587939698,0.04563819095477388,0.0044835929648241206,0.9315326633165829
547,0.3773618090452261,4.350502512562814,0.02726633165829146,0.0044181658291457294,0.9560050251256281
548,0.3675125628140704,3.89070351758794,0.02405025125628141,0.001464597989949749,0.9536934673366835
549,0.37912060301507544,2.471105527638191,0.034582914572864325,0.0022871105527638193,0.9515829145728644
550,0.3960050251256282,3.2474874371859297,0.03317587939698493,0.004404145728643216,0.9529899497487437
551,0.37665829145728646,2.1469849246231156,0.01990954773869347,0.002006708542713568,0.974748743718593
552,0.3949497487437186,2.1620603015075375,0.0331356783919598,0.004890175879396986,0.938819095477387
553,0.2099246231155779,4.483668341708543,0.021236180904522617,0.0014505778894472366,0.9560552763819096
554,0.2764070351758794,2.478643216080402,0.02023115577889447,0.00234319095477387,0.9568592964824121
555,0.28449748743718595,2.340452261306533,0.026944723618090458,0.004876155778894472,0.932035175879397
556,0.26198492462311557,2.114321608040201,0.010904522613065327,0.004320025125628141,0.9794221105527638
557,0.1300753768844221,3.4535175879396984,0.02959798994974875,0.00047384422110552767,0.9573618090452262
558,0.35484924623115577,4.096733668341709,0.030964824120603016,0.0026469597989949756,0.9619346733668341
559,0.2989195979899497,3.719849246231156,0.031206030150753773,0.0005860050251256283,0.9470603015075377
560,0.2711306532663317,3.777638190954774,0.03578894472361809,0.0006607788944723618,0.9668592964824121
561,0.1807286432160804,4.064070351758794,0.049336683417085435,0.001567412060301508,0.9657537688442211
562,0.4076130653266332,2.8479899497487438,0.015246231155778896,0.002936708542713568,0.959572864321608
563,0.13605527638190956,4.099246231155779,0.020391959798994976,0.0009318341708542716,0.972537688442211
564,0.11459798994974875,3.6369346733668344,0.025336683417085427,0.0004364572864321608,0.9776633165829146
565,0.30947236180904525,4.255025125628141,0.02899497487437186,0.003067562814070352,0.9662060301507538
566,0.3851005025125628,3.948492462311558,0.03309547738693468,0.004623793969849247,0.9490201005025126
567,0.22505025125628142,4.232412060301508,0.04792964824120603,0.0024927386934673374,0.9448492462311558
568,0.15856783919597991,3.2399497487437188,0.04350753768844222,0.0022357035175879403,0.9414321608040201
569,0.33233668341708544,3.1972361809045227,0.04716582914572865,0.0011140954773869347,0.9406281407035176
570,0.43962311557788947,2.262562814070352,0.0392462311557789,0.004422839195979899,0.934497487437186
571,0.2950502512562814,3.96356783919598,0.013396984924623117,0.002324497487437186,0.979824120603015
572,0.3608291457286432,3.7047738693467336,0.0441105527638191,0.00038037688442211056,0.959070351758794
573,0.18670854271356785,4.008793969849246,0.047045226130653275,0.0006140452261306533,0.976356783919598
574,0.23736180904522614,2.1444723618090453,0.02871356783919598,0.004081683417085428,0.9744472361809046
575,0.2806281407035176,2.6821608040201004,0.016894472361809045,0.004595753768844221,0.9498743718592965
576,0.17439698492462313,3.307788944723618,0.02191959798994975,0.000366356783919598,0.9702261306532663
577,0.3534422110552764,3.832914572864322,0.04165829145728644,0.0027357537688442214,0.9627386934673366
578,0.41288944723618093,3.212311557788945,0.04825125628140704,0.0006747989949748745,0.9318844221105528
579,0.15891959798994976,2.9108040201005023,0.02597989949748744,0.0029974623115577893,0.940175879396985
580,0.323894472361809,3.7097989949748746,0.015165829145728645,0.0027451005025125636,0.9455527638190955
581,0.2486180904522613,3.835427135678392,0.0251356783919598,0.0006093718592964824,0.977964824120603
582,0.26233668341708544,3.3278894472361813,0.03812060301507538,0.0018571608040201008,0.942889447236181
583,0.2841457286432161,4.448492462311558,0.01134673366834171,0.0014225376884422114,0.9494723618090453
584,0.42484924623115583,3.629396984924623,0.010261306532663318,0.0013243969849246235,0.965502512562814
585,0.35942211055276385,2.8806532663316586,0.03450251256281407,0.003810628140703518,0.9338442211055277
586,0.260929648241206,2.1268844221105527,0.044874371859296484,0.0025581658291457293,0.9630402010050252
587,0.43680904522613073,2.692211055276382,0.039567839195979906,0.0017683668341708547,0.9652512562814071
588,0.14520100502512565,2.2474874371859297,0.043386934673366837,0.004852788944723619,0.9722361809045226
589,0.27957286432160805,4.069095477386934,0.011788944723618092,0.004955603015075377,0.956356783919598
590,0.10263819095477388,2.9685929648241207,0.02413065326633166,0.0023058040201005027,0.9654522613065326
591,0.2651507537688442,3.9685929648241207,0.03980904522613066,0.004978969849246232,0.9605778894472362
592,0.37771356783919596,4.131909547738694,0.01629145728643216,0.003263844221105528,0.9343969849246232
593,0.36188442211055283,4.048994974874372,0.017095477386934677,0.004600427135678392,0.973643216080402
594,0.3988190954773869,3.162060301507538,0.010060301507537688,0.004871482412060302,0.9598743718592965
595,0.23982412060301508,2.4032663316582914,0.022804020100502514,0.00195997487437186,0.9575628140703518
596,0.16525125628140705,3.091708542713568,0.01950753768844221,0.003824648241206031,0.9761557788944724
597,0.3717336683417085,4.305276381909548,0.04322613065326634,0.0015346984924623117,0.9767085427135679
598,0.1786180904522613,4.149497487437186,0.03960804020100503,0.002483391959798995,0.9632914572864322
599,0.44314070351758794,4.31532663316583,0.010663316582914573,0.003525552763819096,0.9707286432160804
